iteration,reward_mean,length_mean,games,loss
317500,5.88,8.88,8,0.03268399089574814
318000,6.62,9.62,8,0.049573466181755066
318500,5.12,8.12,8,0.0349995456635952
319000,7.62,10.62,8,0.03200472518801689
319500,5.75,8.75,8,0.8804489970207214
320000,4.62,7.62,8,0.059367209672927856
320500,5.88,8.88,8,0.03908015415072441
321000,6.5,9.5,8,1.3455668687820435
321500,3.88,6.88,8,0.04363701120018959
322000,5.09,7.64,11,0.04327913746237755
322500,5.38,8.38,8,0.11018277704715729
323000,3.5,6.5,8,0.0412442572414875
323500,4.5,7.5,8,0.03383176773786545
324000,7.88,10.88,8,0.02853853814303875
324500,6.75,9.75,8,0.07168266177177429
325000,6.5,9.5,8,0.8068049550056458
325500,5.5,8.5,8,0.06591643393039703
326000,6.0,9.0,8,0.029004711657762527
326500,5.33,7.89,9,0.039785511791706085
327000,6.75,9.75,8,0.04279400408267975
327500,4.12,7.12,8,0.10093080997467041
328000,3.0,6.0,8,0.07515488564968109
328500,6.0,9.0,8,0.05452157184481621
329000,7.38,10.38,8,0.047051966190338135
329500,7.62,10.62,8,0.06741316616535187
330000,6.38,9.38,8,0.0282893106341362
330500,7.25,10.25,8,0.037500761449337006
331000,5.38,8.38,8,0.04213326796889305
331500,5.75,8.75,8,0.25844496488571167
332000,6.62,9.62,8,0.042823053896427155
332500,3.18,5.73,11,0.04601253569126129
333000,4.62,7.62,8,0.03625575080513954
333500,5.0,8.0,8,0.06576120853424072
334000,6.0,9.0,8,0.03840043768286705
334500,9.0,12.0,8,0.056930720806121826
335000,4.9,7.6,10,0.08158781379461288
335500,7.25,10.25,8,0.0681077167391777
336000,4.75,7.75,8,0.03175951912999153
336500,3.38,6.38,8,0.11919941753149033
337000,8.75,11.75,8,0.041819073259830475
337500,4.62,7.62,8,0.8567962646484375
338000,6.12,9.12,8,0.057112544775009155
338500,6.0,9.0,8,0.054477348923683167
339000,5.38,8.38,8,0.05809463560581207
339500,6.88,9.88,8,1.001650094985962
340000,5.75,8.75,8,0.03639090806245804
340500,6.38,9.38,8,0.20620982348918915
341000,6.25,9.25,8,0.09894926100969315
341500,5.75,8.75,8,0.023228265345096588
342000,5.38,8.38,8,0.03514935076236725
342500,6.25,9.25,8,0.039242710918188095
343000,4.12,7.12,8,0.05357452481985092
343500,5.25,8.25,8,0.04061137139797211
344000,4.5,7.5,8,0.17917563021183014
344500,6.25,9.25,8,0.9978986978530884
345000,4.88,7.88,8,0.042472172528505325
345500,8.12,11.12,8,0.039766911417245865
346000,6.0,9.0,8,0.8372802138328552
346500,5.5,8.5,8,0.05005909875035286
347000,5.12,8.12,8,0.07430674880743027
347500,5.62,8.62,8,0.06123129650950432
348000,5.12,8.12,8,0.037892453372478485
348500,5.38,8.38,8,0.06955472379922867
349000,7.25,10.25,8,0.04210929200053215
349500,4.88,7.88,8,0.07408833503723145
350000,5.38,8.38,8,0.04435398429632187
350500,4.88,7.88,8,0.03439898043870926
351000,4.5,7.5,8,0.03264668956398964
351500,6.75,9.75,8,0.05171811208128929
352000,8.12,11.12,8,1.0382615327835083
352500,9.38,12.38,8,0.042744722217321396
353000,4.0,7.0,8,0.04314921051263809
353500,4.0,7.0,8,0.13671904802322388
354000,2.0,4.5,10,0.8210505843162537
354500,7.62,10.62,8,0.04920746013522148
355000,3.82,6.45,11,1.0090326070785522
355500,4.25,7.25,8,0.03716108947992325
356000,1.7,4.2,10,0.9777061939239502
356500,6.0,9.0,8,0.039704255759716034
357000,3.78,6.44,9,0.047682762145996094
357500,5.0,8.0,8,0.12399022281169891
358000,4.0,7.0,8,0.05652040243148804
358500,6.0,9.0,8,0.04407138377428055
359000,6.0,9.0,8,0.03170781582593918
359500,5.0,8.0,8,0.041025955229997635
360000,7.0,10.0,8,0.03342076390981674
360500,6.0,9.0,8,0.06318677216768265
361000,6.0,9.0,8,0.04117229953408241
361500,6.12,9.12,8,0.04141702875494957
362000,5.25,8.25,8,0.04824792593717575
362500,5.62,8.62,8,0.0346708782017231
363000,5.0,8.0,8,0.05213383957743645
363500,6.88,9.88,8,0.04108268395066261
364000,5.0,8.0,8,0.054753728210926056
364500,1.25,3.38,8,0.9654176831245422
365000,5.5,8.5,8,0.02710379660129547
365500,6.0,9.0,8,0.05099652707576752
366000,6.62,9.62,8,0.06745301932096481
366500,4.75,7.75,8,0.04109237715601921
367000,3.6,6.1,10,0.042284246534109116
367500,5.38,8.38,8,0.06193869188427925
368000,6.38,9.38,8,0.048805564641952515
368500,8.75,11.75,8,0.04853249713778496
369000,6.25,9.25,8,0.06237810105085373
369500,5.62,8.62,8,0.045587968081235886
370000,7.75,10.75,8,0.07725907862186432
370500,5.62,8.62,8,0.03587158024311066
371000,4.75,7.75,8,0.12769033014774323
371500,5.5,8.5,8,0.0614536851644516
372000,7.75,10.75,8,0.03900745511054993
372500,7.25,10.25,8,0.058710768818855286
373000,5.12,8.12,8,0.04725930094718933
373500,9.88,12.88,8,0.1645604372024536
374000,3.89,6.56,9,0.07950989156961441
374500,6.62,9.62,8,0.04544887691736221
375000,8.88,11.88,8,0.050231970846652985
375500,5.62,8.62,8,0.17946337163448334
376000,6.62,9.62,8,0.049869976937770844
376500,8.5,11.5,8,0.21754024922847748
377000,5.38,8.38,8,0.09395623952150345
377500,9.38,12.38,8,0.04828920215368271
378000,9.0,12.0,8,0.052090831100940704
378500,4.12,7.12,8,0.06313363462686539
379000,5.62,8.62,8,0.04332524165511131
379500,5.0,8.0,8,0.0786912590265274
380000,6.38,9.38,8,0.05845535546541214
380500,7.38,10.38,8,0.16562189161777496
381000,5.38,8.38,8,0.25565341114997864
381500,7.0,10.0,8,0.11135842651128769
382000,6.0,9.0,8,0.03345675766468048
382500,5.88,8.88,8,0.10460124164819717
383000,3.25,6.25,8,0.12071710079908371
383500,4.62,7.62,8,0.06389816105365753
384000,6.12,9.12,8,0.04082717001438141
384500,5.0,8.0,8,0.053326211869716644
385000,5.6,8.2,10,0.07472347468137741
385500,6.38,9.38,8,1.129320740699768
386000,4.88,7.88,8,0.0547257624566555
386500,7.12,10.12,8,0.051636748015880585
387000,7.25,10.25,8,0.10411560535430908
387500,5.5,8.5,8,0.06330188363790512
388000,5.62,8.62,8,0.05734232813119888
388500,4.62,7.62,8,0.03340543806552887
389000,6.75,9.75,8,0.05406436696648598
389500,3.45,6.0,11,0.05187977850437164
390000,5.25,8.25,8,0.33300045132637024
390500,6.38,9.38,8,0.08630044758319855
391000,2.6,5.1,10,0.07067880034446716
391500,5.62,8.62,8,0.052314579486846924
392000,4.62,7.62,8,0.029688628390431404
392500,4.75,7.75,8,0.05097149312496185
393000,4.22,6.78,9,0.14232079684734344
393500,6.12,9.12,8,0.06467635929584503
394000,6.88,9.88,8,0.03701314330101013
394500,6.12,8.5,8,0.03524237126111984
395000,6.88,9.88,8,0.05341353267431259
395500,5.5,8.5,8,0.04076598212122917
396000,3.55,6.09,11,0.9279137253761292
396500,6.25,9.25,8,0.05588780716061592
397000,6.5,9.5,8,0.0617610327899456
397500,1.0,3.22,9,1.2565696239471436
398000,7.0,10.0,8,0.0416923463344574
398500,3.5,6.5,8,0.052354514598846436
399000,5.0,8.0,8,0.03777393698692322
399500,5.0,8.0,8,0.9668970108032227
400000,4.33,6.92,12,0.04201005399227142
